145.8546 	EXP 	New trial (rep=16, index=0): None
145.8682 	EXP 	strza: autoDraw = False
145.8682 	EXP 	polygon_3: autoDraw = False
145.8682 	EXP 	polygon_4: autoDraw = False
145.8682 	EXP 	fiksa: autoDraw = True
147.8722 	EXP 	fiksa: autoDraw = False
147.8722 	EXP 	fiksa: autoDraw = False
147.8722 	EXP 	strza: autoDraw = True
147.8722 	EXP 	polygon_4: autoDraw = True
150.8372 	EXP 	polygon_3: autoDraw = True
153.8362 	EXP 	polygon_3: autoDraw = False
153.8362 	EXP 	polygon_4: autoDraw = False
153.8766 	EXP 	New trial (rep=17, index=0): None
153.8868 	EXP 	strza: autoDraw = False
153.8868 	EXP 	polygon_3: autoDraw = False
153.8868 	EXP 	polygon_4: autoDraw = False
153.8868 	EXP 	fiksa: autoDraw = True
155.8880 	EXP 	fiksa: autoDraw = False
155.8880 	EXP 	fiksa: autoDraw = False
155.8880 	EXP 	strza: autoDraw = True
155.8880 	EXP 	polygon_4: autoDraw = True
158.8544 	EXP 	polygon_3: autoDraw = True
161.8736 	EXP 	polygon_3: autoDraw = False
161.8736 	EXP 	polygon_4: autoDraw = False
161.8767 	EXP 	New trial (rep=18, index=0): None
161.8918 	EXP 	strza: autoDraw = False
161.8918 	EXP 	strza: autoDraw = False
161.8918 	EXP 	polygon_3: autoDraw = False
161.8918 	EXP 	polygon_4: autoDraw = False
161.8918 	EXP 	fiksa: autoDraw = True
163.9064 	EXP 	fiksa: autoDraw = False
163.9064 	EXP 	strza: autoDraw = True
163.9064 	EXP 	polygon_3: autoDraw = True
166.8753 	EXP 	polygon_4: autoDraw = True
169.8754 	EXP 	polygon_3: autoDraw = False
169.8754 	EXP 	polygon_4: autoDraw = False
169.8981 	EXP 	New trial (rep=19, index=0): None
169.9102 	EXP 	strza: autoDraw = False
169.9102 	EXP 	polygon_3: autoDraw = False
169.9102 	EXP 	polygon_4: autoDraw = False
169.9102 	EXP 	fiksa: autoDraw = True
171.9117 	EXP 	fiksa: autoDraw = False
171.9117 	EXP 	fiksa: autoDraw = False
171.9117 	EXP 	strza: autoDraw = True
171.9117 	EXP 	polygon_3: autoDraw = True
174.8939 	EXP 	polygon_4: autoDraw = True
177.8784 	EXP 	polygon_3: autoDraw = False
